Particle_Size,Time,Penetration_Depth
100,62.800000000000004,0.2575757575757576
100,63.0,0.2575757575757576
100,63.2,0.2575757575757576
100,63.400000000000006,0.26262626262626265
100,63.6,0.26262626262626265
100,63.800000000000004,0.26262626262626265
100,64.0,0.26262626262626265
100,64.2,0.26262626262626265
100,64.4,0.26262626262626265
100,64.60000000000001,0.26262626262626265
100,64.8,0.26262626262626265
100,65.0,0.26262626262626265
100,65.2,0.26262626262626265
100,65.4,0.2676767676767677
100,65.60000000000001,0.2676767676767677
100,65.8,0.2676767676767677
100,66.0,0.2676767676767677
100,66.2,0.2676767676767677
100,66.4,0.2676767676767677
100,66.60000000000001,0.2676767676767677
100,66.8,0.2676767676767677
100,67.0,0.2676767676767677
100,67.2,0.2676767676767677
100,67.4,0.2676767676767677
100,67.60000000000001,0.27272727272727276
100,67.8,0.27272727272727276
100,68.0,0.27272727272727276
100,68.2,0.27272727272727276
100,68.4,0.27272727272727276
100,68.60000000000001,0.27272727272727276
